RETAILER_ID,ONBOARDING_DATE,ONBOARDING_STATUS,MARKETING_CLUSTER,Week,SKU_ORDER_PRICE_AMOUNT,NET_SALE,SKU_RETURN_AMOUNT,RETURN_EGGS,REPLACED_EGGS,EGGS,FREQUENCY_RETAILER_WEEK,ret+rep%,Landing Price,Activity_age,billing_week,total_age,billing_week%,Activity_age%,cluster_label
1846.0,2021-07-25T05:56:52Z,Cold,,9,2896.6,2896.6,0.0,0.0,0.0,291.0,2,0.0,9.953951890034364,44,44.0,50,88.0,88.0,1
1846.0,2021-07-25T05:56:52Z,Cold,,10,2550.8,2550.8,0.0,0.0,0.0,258.0,1,0.0,9.886821705426357,44,44.0,50,88.0,88.0,1
1846.0,2021-07-25T05:56:52Z,Cold,,11,2380.0,2380.0,0.0,0.0,0.0,255.0,2,0.0,9.333333333333334,44,44.0,50,88.0,88.0,1
1846.0,2021-07-25T05:56:52Z,Cold,,12,868.0,868.0,0.0,0.0,0.0,100.0,2,0.0,8.68,44,44.0,50,88.0,88.0,1
1846.0,2021-07-25T05:56:52Z,Cold,,13,1190.0,1190.0,0.0,0.0,105.0,110.0,2,0.9545454545454546,10.818181818181818,44,44.0,50,88.0,88.0,1
1846.0,2021-07-25T05:56:52Z,Cold,,14,2425.5,2425.5,0.0,0.0,98.0,245.0,2,0.4,9.9,44,44.0,50,88.0,88.0,1
1846.0,2021-07-25T05:56:52Z,Cold,,15,2833.6,2833.6,0.0,0.0,0.0,286.0,2,0.0,9.907692307692308,44,44.0,50,88.0,88.0,1
1846.0,2021-07-25T05:56:52Z,Cold,,16,1678.6,1678.6,0.0,0.0,12.0,171.0,1,0.07017543859649122,9.816374269005847,44,44.0,50,88.0,88.0,1
1846.0,2021-07-25T05:56:52Z,Cold,,17,4044.6,4044.6,0.0,0.0,0.0,421.0,2,0.0,9.607125890736341,44,44.0,50,88.0,88.0,2
1846.0,2021-07-25T05:56:52Z,Cold,,18,3421.6,3421.6,0.0,0.0,0.0,356.0,2,0.0,9.611235955056179,44,44.0,50,88.0,88.0,1
1846.0,2021-07-25T05:56:52Z,Cold,,19,2944.2,2944.2,0.0,0.0,38.0,292.0,3,0.13013698630136986,10.082876712328767,44,44.0,50,88.0,88.0,1
1846.0,2021-07-25T05:56:52Z,Cold,,20,2567.6,2567.6,0.0,0.0,0.0,261.0,1,0.0,9.837547892720305,44,44.0,50,88.0,88.0,1
1846.0,2021-07-25T05:56:52Z,Cold,,21,5444.6,5444.6,0.0,0.0,0.0,551.0,3,0.0,9.881306715063522,44,44.0,50,88.0,88.0,2
1846.0,2021-07-25T05:56:52Z,Cold,,22,1713.6,1713.6,0.0,0.0,25.0,166.0,3,0.15060240963855423,10.32289156626506,44,44.0,50,88.0,88.0,1
1846.0,2021-07-25T05:56:52Z,Cold,,23,5798.1,5798.1,0.0,0.0,0.0,566.0,3,0.0,10.243992932862191,44,44.0,50,88.0,88.0,2
1846.0,2021-07-25T05:56:52Z,Cold,,24,3005.8,3005.8,0.0,0.0,0.0,298.0,2,0.0,10.086577181208055,44,44.0,50,88.0,88.0,1
1846.0,2021-07-25T05:56:52Z,Cold,,25,1680.0,1680.0,0.0,0.0,0.0,180.0,1,0.0,9.333333333333334,44,44.0,50,88.0,88.0,1
1846.0,2021-07-25T05:56:52Z,Cold,,27,4799.9,4799.9,0.0,0.0,31.0,494.0,2,0.06275303643724696,9.716396761133602,44,44.0,50,88.0,88.0,2
1846.0,2021-07-25T05:56:52Z,Cold,,28,1556.8,1556.8,0.0,0.0,10.0,148.0,2,0.06756756756756757,10.518918918918919,44,44.0,50,88.0,88.0,1
1846.0,2021-07-25T05:56:52Z,Cold,,29,2739.8,2739.8,0.0,0.0,133.0,273.0,2,0.48717948717948717,10.035897435897436,44,44.0,50,88.0,88.0,1
1846.0,2021-07-25T05:56:52Z,Cold,,31,2527.0,2527.0,0.0,0.0,31.0,255.0,1,0.12156862745098039,9.909803921568628,44,44.0,50,88.0,88.0,1
1846.0,2021-07-25T05:56:52Z,Cold,,32,2735.6,2735.6,0.0,0.0,0.0,286.0,1,0.0,9.565034965034965,44,44.0,50,88.0,88.0,1
1846.0,2021-07-25T05:56:52Z,Cold,,33,3505.6,3505.6,0.0,0.0,10.0,351.0,2,0.02849002849002849,9.987464387464387,44,44.0,50,88.0,88.0,1
1846.0,2021-07-25T05:56:52Z,Cold,,35,1568.0,1568.0,0.0,0.0,0.0,175.0,1,0.0,8.96,44,44.0,50,88.0,88.0,1
1846.0,2021-07-25T05:56:52Z,Cold,,36,3969.0,3969.0,0.0,0.0,0.0,400.0,1,0.0,9.9225,44,44.0,50,88.0,88.0,2
1846.0,2021-07-25T05:56:52Z,Cold,,37,2254.0,2254.0,0.0,0.0,0.0,225.0,1,0.0,10.017777777777777,44,44.0,50,88.0,88.0,1
1846.0,2021-07-25T05:56:52Z,Cold,,38,2338.0,2338.0,0.0,0.0,25.0,240.0,1,0.10416666666666667,9.741666666666667,44,44.0,50,88.0,88.0,1
1846.0,2021-07-25T05:56:52Z,Cold,,39,2583.0,2583.0,0.0,0.0,0.0,255.0,1,0.0,10.129411764705882,44,44.0,50,88.0,88.0,1
1846.0,2021-07-25T05:56:52Z,Cold,,40,1393.0,1393.0,0.0,0.0,0.0,155.0,1,0.0,8.987096774193548,44,44.0,50,88.0,88.0,1
1846.0,2021-07-25T05:56:52Z,Cold,,41,2228.1,1836.1,392.0,35.0,0.0,236.0,1,0.1483050847457627,9.134825870646766,44,44.0,50,88.0,88.0,1
1846.0,2021-07-25T05:56:52Z,Cold,,42,1454.6,1454.6,0.0,0.0,0.0,161.0,1,0.0,9.034782608695652,44,44.0,50,88.0,88.0,1
1846.0,2021-07-25T05:56:52Z,Cold,,43,3577.0,3311.0,266.0,25.0,0.0,365.0,1,0.0684931506849315,9.738235294117647,44,44.0,50,88.0,88.0,1
1846.0,2021-07-25T05:56:52Z,Cold,,45,3789.8,3789.8,0.0,0.0,0.0,365.0,1,0.0,10.383013698630137,44,44.0,50,88.0,88.0,2
1846.0,2021-07-25T05:56:52Z,Cold,,46,3056.2,2790.2,266.0,25.0,0.0,290.0,1,0.08620689655172414,10.529056603773585,44,44.0,50,88.0,88.0,1
1846.0,2021-07-25T05:56:52Z,Cold,,47,1624.7,1624.7,0.0,0.0,0.0,144.0,1,0.0,11.28263888888889,44,44.0,50,88.0,88.0,1
1846.0,2021-07-25T05:56:52Z,Cold,,50,1297.8,1297.8,0.0,0.0,0.0,116.0,1,0.0,11.187931034482759,44,44.0,50,88.0,88.0,1
1847.0,2021-07-25T05:58:11Z,Closed,,3,3438.0,3438.0,0.0,0.0,36.0,300.0,2,0.12,11.46,4,4.0,5,80.0,80.0,1
1847.0,2021-07-25T05:58:11Z,Closed,,4,312.0,312.0,0.0,0.0,0.0,30.0,1,0.0,10.4,4,4.0,5,80.0,80.0,1
1847.0,2021-07-25T05:58:11Z,Closed,,5,260.0,260.0,0.0,0.0,0.0,20.0,1,0.0,13.0,4,4.0,5,80.0,80.0,1
1847.0,2021-07-25T05:58:11Z,Closed,,7,1670.0,1670.0,0.0,0.0,24.0,160.0,1,0.15,10.4375,4,4.0,5,80.0,80.0,1
1889.0,2021-07-30T06:54:56Z,Cold,,2,2275.0,2275.0,0.0,0.0,0.0,225.0,1,0.0,10.11111111111111,1,1.0,1,100.0,100.0,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,1,2619.0,2619.0,0.0,0.0,0.0,246.0,1,0.0,10.646341463414634,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,2,1728.0,1728.0,0.0,0.0,95.0,168.0,2,0.5654761904761905,10.285714285714286,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,3,3207.0,3207.0,0.0,0.0,0.0,293.0,2,0.0,10.945392491467576,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,6,2535.0,2535.0,0.0,0.0,0.0,238.0,2,0.0,10.65126050420168,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,7,2725.0,2725.0,0.0,0.0,0.0,233.0,2,0.0,11.695278969957082,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,9,2422.08,2422.08,0.0,0.0,0.0,225.0,1,0.0,10.7648,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,10,1939.6799999999998,1939.6799999999998,0.0,0.0,28.0,188.0,1,0.14893617021276595,10.317446808510637,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,11,662.4,662.4,0.0,0.0,70.0,55.0,2,1.2727272727272727,12.043636363636363,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,12,1799.28,1799.28,0.0,0.0,0.0,171.0,1,0.0,10.522105263157895,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,13,1288.8000000000002,1288.8000000000002,0.0,0.0,0.0,115.0,2,0.0,11.206956521739132,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,14,2998.08,2998.08,0.0,0.0,0.0,281.0,2,0.0,10.66932384341637,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,15,1380.96,1380.96,0.0,0.0,35.0,131.0,2,0.26717557251908397,10.541679389312977,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,16,2843.2799999999997,2843.2799999999997,0.0,0.0,10.0,271.0,2,0.03690036900369004,10.49180811808118,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,17,2382.48,2382.48,0.0,0.0,0.0,228.0,1,0.0,10.449473684210526,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,18,1893.6,1893.6,0.0,0.0,0.0,173.0,1,0.0,10.945664739884393,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,19,2056.32,2056.32,0.0,0.0,0.0,192.0,2,0.0,10.71,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,20,2173.6800000000003,2173.6800000000003,0.0,0.0,0.0,196.0,1,0.0,11.090204081632654,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,21,2719.44,2719.44,0.0,0.0,0.0,247.0,2,0.0,11.00987854251012,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,22,1200.96,1200.96,0.0,0.0,0.0,113.0,1,0.0,10.627964601769913,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,23,1221.12,1221.12,0.0,0.0,0.0,112.0,1,0.0,10.902857142857142,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,24,824.4,824.4,0.0,0.0,0.0,85.0,1,0.0,9.698823529411765,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,25,2203.2,2203.2,0.0,0.0,0.0,193.0,2,0.0,11.415544041450776,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,26,2098.08,2098.08,0.0,0.0,0.0,196.0,2,0.0,10.704489795918366,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,27,1028.8799999999999,1028.8799999999999,0.0,0.0,0.0,100.0,1,0.0,10.288799999999998,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,28,1227.6,1227.6,0.0,0.0,0.0,112.0,1,0.0,10.960714285714285,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,29,1213.2,1213.2,0.0,0.0,0.0,115.0,2,0.0,10.549565217391304,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,30,2411.2799999999997,2411.2799999999997,0.0,0.0,179.0,226.0,2,0.7920353982300885,10.66938053097345,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,32,2135.52,2135.52,0.0,0.0,41.0,194.0,2,0.211340206185567,11.007835051546392,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,33,2095.92,2095.92,0.0,0.0,6.0,197.0,1,0.030456852791878174,10.639187817258884,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,34,1379.52,1379.52,0.0,0.0,105.0,124.0,2,0.8467741935483871,11.12516129032258,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,36,2173.6800000000003,2173.6800000000003,0.0,0.0,0.0,196.0,1,0.0,11.090204081632654,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,37,612.0,612.0,0.0,0.0,0.0,55.0,1,0.0,11.127272727272727,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,38,3708.7200000000003,3708.7200000000003,0.0,0.0,0.0,334.0,2,0.0,11.103952095808385,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,40,2879.2799999999997,2879.2799999999997,0.0,0.0,0.0,266.0,2,0.0,10.824360902255638,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,41,1792.8,1792.8,0.0,0.0,0.0,173.0,1,0.0,10.363005780346821,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,43,1614.96,1614.96,0.0,0.0,0.0,139.0,1,0.0,11.61841726618705,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,44,978.48,978.48,0.0,0.0,0.0,90.0,1,0.0,10.872,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,45,1173.6,1173.6,0.0,0.0,0.0,98.0,1,0.0,11.975510204081631,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,46,1833.12,1833.12,0.0,0.0,100.0,168.0,1,0.5952380952380952,10.911428571428571,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,47,1363.68,1363.68,0.0,0.0,0.0,118.0,2,0.0,11.556610169491526,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,48,1284.48,1284.48,0.0,0.0,0.0,113.0,1,0.0,11.3670796460177,42,42.0,49,85.71428571428571,85.71428571428571,1
1856.0,2021-07-26T05:27:27Z,Active,NG1C,49,2330.64,2330.64,0.0,0.0,18.0,209.0,2,0.0861244019138756,11.151387559808612,42,42.0,49,85.71428571428571,85.71428571428571,1
1861.0,2021-07-27T04:55:19Z,Cold,,1,1224.0,1224.0,0.0,0.0,0.0,110.0,1,0.0,11.127272727272727,34,34.0,52,65.38461538461539,65.38461538461539,1
1861.0,2021-07-27T04:55:19Z,Cold,,2,2549.0,2549.0,0.0,0.0,0.0,246.0,2,0.0,10.361788617886178,34,34.0,52,65.38461538461539,65.38461538461539,1
1861.0,2021-07-27T04:55:19Z,Cold,,3,932.0,932.0,0.0,0.0,0.0,100.0,1,0.0,9.32,34,34.0,52,65.38461538461539,65.38461538461539,1
1861.0,2021-07-27T04:55:19Z,Cold,,4,342.0,342.0,0.0,0.0,81.0,35.0,1,2.3142857142857145,9.771428571428572,34,34.0,52,65.38461538461539,65.38461538461539,1
1861.0,2021-07-27T04:55:19Z,Cold,,5,1150.0,1150.0,0.0,0.0,25.0,120.0,1,0.20833333333333334,9.583333333333334,34,34.0,52,65.38461538461539,65.38461538461539,1
1861.0,2021-07-27T04:55:19Z,Cold,,6,575.0,575.0,0.0,0.0,0.0,60.0,1,0.0,9.583333333333334,34,34.0,52,65.38461538461539,65.38461538461539,1
1861.0,2021-07-27T04:55:19Z,Cold,,7,710.0,710.0,0.0,0.0,0.0,70.0,2,0.0,10.142857142857142,34,34.0,52,65.38461538461539,65.38461538461539,1
1861.0,2021-07-27T04:55:19Z,Cold,,8,697.5,697.5,0.0,0.0,0.0,75.0,1,0.0,9.3,34,34.0,52,65.38461538461539,65.38461538461539,1
1861.0,2021-07-27T04:55:19Z,Cold,,9,573.75,573.75,0.0,0.0,0.0,60.0,1,0.0,9.5625,34,34.0,52,65.38461538461539,65.38461538461539,1
1861.0,2021-07-27T04:55:19Z,Cold,,10,697.5,697.5,0.0,0.0,0.0,75.0,1,0.0,9.3,34,34.0,52,65.38461538461539,65.38461538461539,1
1861.0,2021-07-27T04:55:19Z,Cold,,11,1721.25,1721.25,0.0,0.0,0.0,180.0,2,0.0,9.5625,34,34.0,52,65.38461538461539,65.38461538461539,1
1861.0,2021-07-27T04:55:19Z,Cold,,12,341.25,341.25,0.0,0.0,0.0,35.0,1,0.0,9.75,34,34.0,52,65.38461538461539,65.38461538461539,1
1861.0,2021-07-27T04:55:19Z,Cold,,14,1721.25,1721.25,0.0,0.0,0.0,180.0,2,0.0,9.5625,34,34.0,52,65.38461538461539,65.38461538461539,1
1861.0,2021-07-27T04:55:19Z,Cold,,15,1147.5,1147.5,0.0,0.0,0.0,120.0,1,0.0,9.5625,34,34.0,52,65.38461538461539,65.38461538461539,1
1861.0,2021-07-27T04:55:19Z,Cold,,16,573.75,573.75,0.0,0.0,10.0,60.0,2,0.16666666666666666,9.5625,34,34.0,52,65.38461538461539,65.38461538461539,1
1861.0,2021-07-27T04:55:19Z,Cold,,18,806.25,806.25,0.0,0.0,0.0,85.0,1,0.0,9.485294117647058,34,34.0,52,65.38461538461539,65.38461538461539,1
1861.0,2021-07-27T04:55:19Z,Cold,,19,465.0,465.0,0.0,0.0,20.0,50.0,2,0.4,9.3,34,34.0,52,65.38461538461539,65.38461538461539,1
1861.0,2021-07-27T04:55:19Z,Cold,,22,232.5,232.5,0.0,0.0,0.0,25.0,1,0.0,9.3,34,34.0,52,65.38461538461539,65.38461538461539,1
1861.0,2021-07-27T04:55:19Z,Cold,,23,450.0,450.0,0.0,0.0,0.0,45.0,1,0.0,10.0,34,34.0,52,65.38461538461539,65.38461538461539,1
1861.0,2021-07-27T04:55:19Z,Cold,,24,900.0,900.0,0.0,0.0,0.0,90.0,2,0.0,10.0,34,34.0,52,65.38461538461539,65.38461538461539,1
1861.0,2021-07-27T04:55:19Z,Cold,,25,682.5,682.5,0.0,0.0,0.0,70.0,1,0.0,9.75,34,34.0,52,65.38461538461539,65.38461538461539,1
1861.0,2021-07-27T04:55:19Z,Cold,,27,450.0,450.0,0.0,0.0,0.0,45.0,1,0.0,10.0,34,34.0,52,65.38461538461539,65.38461538461539,1
1861.0,2021-07-27T04:55:19Z,Cold,,28,298.5,298.5,0.0,0.0,0.0,31.0,1,0.0,9.629032258064516,34,34.0,52,65.38461538461539,65.38461538461539,1
1861.0,2021-07-27T04:55:19Z,Cold,,29,682.5,682.5,0.0,0.0,0.0,70.0,1,0.0,9.75,34,34.0,52,65.38461538461539,65.38461538461539,1
1861.0,2021-07-27T04:55:19Z,Cold,,31,217.5,217.5,0.0,0.0,0.0,20.0,1,0.0,10.875,34,34.0,52,65.38461538461539,65.38461538461539,1
1861.0,2021-07-27T04:55:19Z,Cold,,32,232.5,232.5,0.0,0.0,0.0,25.0,1,0.0,9.3,34,34.0,52,65.38461538461539,65.38461538461539,1
1861.0,2021-07-27T04:55:19Z,Cold,,34,108.75,108.75,0.0,0.0,0.0,10.0,1,0.0,10.875,34,34.0,52,65.38461538461539,65.38461538461539,1
1861.0,2021-07-27T04:55:19Z,Cold,,35,1147.5,1147.5,0.0,0.0,31.0,120.0,1,0.25833333333333336,9.5625,34,34.0,52,65.38461538461539,65.38461538461539,1
1861.0,2021-07-27T04:55:19Z,Cold,,37,594.0,594.0,0.0,0.0,0.0,48.0,1,0.0,12.375,34,34.0,52,65.38461538461539,65.38461538461539,1
1861.0,2021-07-27T04:55:19Z,Cold,,39,174.75,174.75,0.0,0.0,0.0,16.0,1,0.0,10.921875,34,34.0,52,65.38461538461539,65.38461538461539,1
1861.0,2021-07-27T04:55:19Z,Cold,,41,66.0,66.0,0.0,0.0,0.0,6.0,1,0.0,11.0,34,34.0,52,65.38461538461539,65.38461538461539,1
1861.0,2021-07-27T04:55:19Z,Cold,,45,642.0,642.0,0.0,0.0,0.0,62.0,1,0.0,10.35483870967742,34,34.0,52,65.38461538461539,65.38461538461539,1
1861.0,2021-07-27T04:55:19Z,Cold,,47,141.0,32.25,108.75,10.0,0.0,12.0,1,0.8333333333333334,16.125,34,34.0,52,65.38461538461539,65.38461538461539,1
1861.0,2021-07-27T04:55:19Z,Cold,,52,2000.0,2000.0,0.0,0.0,0.0,185.0,1,0.0,10.81081081081081,34,34.0,52,65.38461538461539,65.38461538461539,1
1879.0,2021-07-29T23:54:57Z,Active,DS1B,6,327.0,327.0,0.0,0.0,0.0,30.0,1,0.0,10.9,1,1.0,1,100.0,100.0,1
1864.0,2021-07-27T11:01:11Z,Cold,,1,1640.0,1640.0,0.0,0.0,0.0,160.0,1,0.0,10.25,11,11.0,15,73.33333333333333,73.33333333333333,1
1864.0,2021-07-27T11:01:11Z,Cold,,2,2066.0,2066.0,0.0,0.0,0.0,190.0,1,0.0,10.873684210526315,11,11.0,15,73.33333333333333,73.33333333333333,1
1864.0,2021-07-27T11:01:11Z,Cold,,3,2170.0,2170.0,0.0,0.0,0.0,250.0,1,0.0,8.68,11,11.0,15,73.33333333333333,73.33333333333333,1
1864.0,2021-07-27T11:01:11Z,Cold,,4,434.0,434.0,0.0,0.0,184.0,50.0,2,3.68,8.68,11,11.0,15,73.33333333333333,73.33333333333333,1
1864.0,2021-07-27T11:01:11Z,Cold,,5,4202.0,4202.0,0.0,0.0,82.0,410.0,1,0.2,10.248780487804877,11,11.0,15,73.33333333333333,73.33333333333333,2
1864.0,2021-07-27T11:01:11Z,Cold,,6,2235.0,2235.0,0.0,0.0,116.0,215.0,1,0.5395348837209303,10.395348837209303,11,11.0,15,73.33333333333333,73.33333333333333,1
1864.0,2021-07-27T11:01:11Z,Cold,,7,510.0,510.0,0.0,0.0,0.0,50.0,1,0.0,10.2,11,11.0,15,73.33333333333333,73.33333333333333,1
1864.0,2021-07-27T11:01:11Z,Cold,,8,1795.5,1795.5,0.0,0.0,0.0,195.0,1,0.0,9.207692307692307,11,11.0,15,73.33333333333333,73.33333333333333,1
1864.0,2021-07-27T11:01:11Z,Cold,,11,3745.0,3745.0,0.0,0.0,244.0,375.0,2,0.6506666666666666,9.986666666666666,11,11.0,15,73.33333333333333,73.33333333333333,2
1864.0,2021-07-27T11:01:11Z,Cold,,12,651.0,651.0,0.0,0.0,0.0,75.0,1,0.0,8.68,11,11.0,15,73.33333333333333,73.33333333333333,1
1864.0,2021-07-27T11:01:11Z,Cold,,15,2954.0,2954.0,0.0,0.0,0.0,320.0,1,0.0,9.23125,11,11.0,15,73.33333333333333,73.33333333333333,1
1862.0,2021-07-27T06:28:06Z,Cold,,47,1039.5,1039.5,0.0,0.0,0.0,98.0,1,0.0,10.607142857142858,1,1.0,1,100.0,100.0,1
1881.0,2021-07-30T00:00:57Z,Active,DS1B,1,1282.0,1282.0,0.0,0.0,0.0,130.0,2,0.0,9.861538461538462,32,32.0,49,65.3061224489796,65.3061224489796,1
1881.0,2021-07-30T00:00:57Z,Active,DS1B,2,624.0,624.0,0.0,0.0,0.0,60.0,1,0.0,10.4,32,32.0,49,65.3061224489796,65.3061224489796,1
1881.0,2021-07-30T00:00:57Z,Active,DS1B,3,808.0,808.0,0.0,0.0,0.0,70.0,1,0.0,11.542857142857143,32,32.0,49,65.3061224489796,65.3061224489796,1
1881.0,2021-07-30T00:00:57Z,Active,DS1B,4,1252.0,1252.0,0.0,0.0,0.0,120.0,1,0.0,10.433333333333334,32,32.0,49,65.3061224489796,65.3061224489796,1
1881.0,2021-07-30T00:00:57Z,Active,DS1B,5,312.0,312.0,0.0,0.0,10.0,30.0,2,0.3333333333333333,10.4,32,32.0,49,65.3061224489796,65.3061224489796,1
1881.0,2021-07-30T00:00:57Z,Active,DS1B,6,1412.0,1412.0,0.0,0.0,40.0,140.0,2,0.2857142857142857,10.085714285714285,32,32.0,49,65.3061224489796,65.3061224489796,1
1881.0,2021-07-30T00:00:57Z,Active,DS1B,8,335.52,335.52,0.0,0.0,10.0,32.0,1,0.3125,10.485,32,32.0,49,65.3061224489796,65.3061224489796,1
1881.0,2021-07-30T00:00:57Z,Active,DS1B,10,1490.4,1490.4,0.0,0.0,22.0,150.0,2,0.14666666666666667,9.936,32,32.0,49,65.3061224489796,65.3061224489796,1
1881.0,2021-07-30T00:00:57Z,Active,DS1B,11,313.20000000000005,313.20000000000005,0.0,0.0,0.0,30.0,1,0.0,10.440000000000001,32,32.0,49,65.3061224489796,65.3061224489796,1
1881.0,2021-07-30T00:00:57Z,Active,DS1B,13,442.80000000000007,442.80000000000007,0.0,0.0,20.0,40.0,1,0.5,11.070000000000002,32,32.0,49,65.3061224489796,65.3061224489796,1
1881.0,2021-07-30T00:00:57Z,Active,DS1B,14,1652.3999999999999,1652.3999999999999,0.0,0.0,0.0,180.0,2,0.0,9.18,32,32.0,49,65.3061224489796,65.3061224489796,1
1881.0,2021-07-30T00:00:57Z,Active,DS1B,16,1784.8799999999999,1784.8799999999999,0.0,0.0,0.0,178.0,2,0.0,10.027415730337077,32,32.0,49,65.3061224489796,65.3061224489796,1
1881.0,2021-07-30T00:00:57Z,Active,DS1B,17,3015.3599999999997,3015.3599999999997,0.0,0.0,30.0,321.0,2,0.09345794392523364,9.393644859813083,32,32.0,49,65.3061224489796,65.3061224489796,1
1881.0,2021-07-30T00:00:57Z,Active,DS1B,20,536.4000000000001,536.4000000000001,0.0,0.0,0.0,55.0,1,0.0,9.752727272727274,32,32.0,49,65.3061224489796,65.3061224489796,1
1881.0,2021-07-30T00:00:57Z,Active,DS1B,21,468.0,468.0,0.0,0.0,0.0,40.0,2,0.0,11.7,32,32.0,49,65.3061224489796,65.3061224489796,1
1881.0,2021-07-30T00:00:57Z,Active,DS1B,23,522.0,522.0,0.0,0.0,0.0,50.0,2,0.0,10.44,32,32.0,49,65.3061224489796,65.3061224489796,1
1881.0,2021-07-30T00:00:57Z,Active,DS1B,24,2120.4,2120.4,0.0,0.0,0.0,220.0,2,0.0,9.638181818181819,32,32.0,49,65.3061224489796,65.3061224489796,1
1881.0,2021-07-30T00:00:57Z,Active,DS1B,25,208.8,208.8,0.0,0.0,0.0,20.0,1,0.0,10.440000000000001,32,32.0,49,65.3061224489796,65.3061224489796,1
1881.0,2021-07-30T00:00:57Z,Active,DS1B,26,313.20000000000005,313.20000000000005,0.0,0.0,0.0,30.0,1,0.0,10.440000000000001,32,32.0,49,65.3061224489796,65.3061224489796,1
