,DateTime,Total
498,2020-05-13,0.278390337
499,2020-05-14,0.0
500,2020-05-15,0.115983797
501,2020-05-16,0.229063686
502,2020-05-17,1.594638399
503,2020-05-18,1.008168105
504,2020-05-19,1.807754249
505,2020-05-20,0.351807135
506,2020-05-21,0.0
507,2020-05-22,0.0
508,2020-05-23,0.0
509,2020-05-24,0.096265714
510,2020-05-25,0.780248873
511,2020-05-26,0.0
512,2020-05-27,0.030188508
513,2020-05-28,0.235559511
514,2020-05-29,0.096653282
515,2020-05-30,2.582576726
516,2020-05-31,0.865809544
517,2020-06-01,0.981952538
518,2020-06-02,6.685696395
519,2020-06-03,5.14913151
520,2020-06-04,2.774323559
521,2020-06-05,4.035131908
522,2020-06-06,0.162257714
523,2020-06-07,1.633261051
524,2020-06-08,1.023189883
525,2020-06-09,3.438098539
526,2020-06-10,5.474837955
527,2020-06-11,16.83525178
528,2020-06-12,10.24257981
529,2020-06-13,2.693545494
530,2020-06-14,1.435913796
531,2020-06-15,1.174022062
532,2020-06-16,6.558912631
533,2020-06-17,3.38998461
534,2020-06-18,4.214757937
535,2020-06-19,2.833167597
536,2020-06-20,1.300023558
537,2020-06-21,2.650917043
538,2020-06-22,3.700212027
539,2020-06-23,4.574900947
540,2020-06-24,3.5924005
541,2020-06-25,2.609904499
542,2020-06-26,2.934235388
543,2020-06-27,1.159721336
544,2020-06-28,3.397122625
545,2020-06-29,5.697224183
546,2020-06-30,16.17925395
547,2020-07-01,5.928655453
548,2020-07-02,7.359452322
549,2020-07-03,3.938792509
550,2020-07-04,12.91802483
551,2020-07-05,7.391869478
552,2020-07-06,6.660751971
553,2020-07-07,1.093275822
554,2020-07-08,4.256139507
555,2020-07-09,37.38233227
556,2020-07-10,14.99525266
557,2020-07-11,5.152640536
558,2020-07-12,2.341965286
559,2020-07-13,12.20702116
560,2020-07-14,10.41362261
561,2020-07-15,14.81397649
562,2020-07-16,10.96831797
563,2020-07-17,3.829089111
564,2020-07-18,5.945993274
565,2020-07-19,4.828508055
566,2020-07-20,13.37460876
567,2020-07-21,9.211430093
568,2020-07-22,1.178364537
569,2020-07-23,1.936504603
570,2020-07-24,5.904306329
571,2020-07-25,6.470502322
572,2020-07-26,3.20863464
573,2020-07-27,1.224547083
574,2020-07-28,0.990283385
575,2020-07-29,16.18869041
576,2020-07-30,2.27108788
577,2020-07-31,2.980192603
578,2020-08-01,8.305235751
579,2020-08-02,12.04273153
580,2020-08-03,8.630752631
581,2020-08-04,6.247348609
582,2020-08-05,5.283446521
583,2020-08-06,1.248618745
584,2020-08-07,1.73024474
585,2020-08-08,0.242154356
586,2020-08-09,1.644622832
587,2020-08-10,13.13936623
588,2020-08-11,3.968925191
589,2020-08-12,6.601916383
590,2020-08-13,9.942817521
591,2020-08-14,5.502742247
592,2020-08-15,8.704086824
593,2020-08-16,11.19623863
594,2020-08-17,3.470539712
595,2020-08-18,4.699190082
596,2020-08-19,2.62146066
597,2020-08-20,8.150483632
598,2020-08-21,5.562856064
599,2020-08-22,3.607634437
600,2020-08-23,3.944843374
601,2020-08-24,9.840197263
602,2020-08-25,2.342503132
603,2020-08-26,3.325321383
604,2020-08-27,3.218717897
605,2020-08-28,1.166750368
606,2020-08-29,0.44488022
607,2020-08-30,1.935961989
608,2020-08-31,4.453253938
609,2020-09-01,1.639679427
610,2020-09-02,12.29451854
611,2020-09-03,4.513913405
612,2020-09-04,2.462083936
613,2020-09-05,0.475333117
614,2020-09-06,0.34155813
615,2020-09-07,0.901331307
616,2020-09-08,4.049563894
617,2020-09-09,1.244161955
618,2020-09-10,4.447943842
619,2020-09-11,5.315061152
620,2020-09-12,3.146638782
621,2020-09-13,22.67590645
622,2020-09-14,28.89875861
623,2020-09-15,17.65843676
624,2020-09-16,17.19716239
625,2020-09-17,5.625365678
626,2020-09-18,6.937234084
627,2020-09-19,19.01378017
628,2020-09-20,5.646320125
629,2020-09-21,11.27425584
630,2020-09-22,1.603463091
631,2020-09-23,3.395840324
632,2020-09-24,0.374836824
633,2020-09-25,0.492232095
634,2020-09-26,37.16505962
635,2020-09-27,4.074127003
636,2020-09-28,0.368457873
637,2020-09-29,1.317433424
638,2020-09-30,16.83888709
639,2020-10-01,7.586771654
640,2020-10-02,0.229621284
641,2020-10-03,0.605486593
642,2020-10-04,4.82602807
643,2020-10-05,3.506619317
644,2020-10-06,4.910818697
645,2020-10-07,6.983389604
646,2020-10-08,0.570252373
647,2020-10-09,3.870310023
648,2020-10-10,4.457707634
649,2020-10-11,17.61204956
650,2020-10-12,28.86016649
651,2020-10-13,52.04790158
652,2020-10-14,22.74749129
653,2020-10-15,8.841601369
654,2020-10-16,1.548736888
655,2020-10-17,9.780864063
656,2020-10-18,6.419561425
657,2020-10-19,3.134278695
658,2020-10-20,16.36152674
