,DateTime,Total
187,2019-07-07,36.14963497708926
188,2019-07-08,36.19888582544714
189,2019-07-09,35.60883520999274
190,2019-07-10,36.495762886607736
191,2019-07-11,36.01901020920508
192,2019-07-12,36.58458397687122
193,2019-07-13,36.77761966060399
194,2019-07-14,35.1362324930578
195,2019-07-15,35.64584796621995
196,2019-07-16,36.34116278423001
197,2019-07-17,36.148659585408126
198,2019-07-18,35.193982699203005
199,2019-07-19,31.85789404492872
200,2019-07-20,32.72401514521698
201,2019-07-21,33.92775413366913
202,2019-07-22,33.35678150660213
203,2019-07-23,31.8905741483412
204,2019-07-24,34.599778977424904
205,2019-07-25,32.95644618041684
206,2019-07-26,29.45337864620605
207,2019-07-27,31.07041522027973
208,2019-07-28,29.07950931341006
209,2019-07-29,30.28965321373397
210,2019-07-30,32.00137958404459
211,2019-07-31,34.32548447215745
212,2019-08-01,31.574528332567866
213,2019-08-02,28.65821412522574
214,2019-08-03,30.75340533376135
215,2019-08-04,32.45063310912943
216,2019-08-05,32.19322325721365
217,2019-08-06,29.623318461490047
218,2019-08-07,29.99392813189897
219,2019-08-08,32.08762345265837
220,2019-08-09,34.21206025935517
221,2019-08-10,34.37407010825341
222,2019-08-11,34.73833927915237
223,2019-08-12,33.9389359371941
224,2019-08-13,33.28879951790732
225,2019-08-14,34.29242322443043
226,2019-08-15,34.20710215260284
227,2019-08-16,34.630189468201
228,2019-08-17,32.506115896350735
229,2019-08-18,31.6018404730966
230,2019-08-19,33.835039587616805
231,2019-08-20,32.50435477031272
232,2019-08-21,33.0695924760056
233,2019-08-22,32.962118528389766
234,2019-08-23,32.10505445883883
235,2019-08-24,32.57486433260538
236,2019-08-25,32.8575933788462
237,2019-08-26,33.34655317304995
238,2019-08-27,34.35896109687338
239,2019-08-28,34.245856837577925
240,2019-08-29,34.66037012750622
241,2019-08-30,34.36389353105733
242,2019-08-31,31.508091526988515
243,2019-09-01,29.80740926511365
244,2019-09-02,30.8221511259311
245,2019-09-03,29.883400246171675
246,2019-09-04,30.73746454216143
247,2019-09-05,31.75547643235932
248,2019-09-06,32.22507069855109
249,2019-09-07,32.18555623777992
250,2019-09-08,33.13375492068429
251,2019-09-09,34.03890453344169
252,2019-09-10,33.68191850875575
253,2019-09-11,32.731146265363165
254,2019-09-12,32.27561904689435
255,2019-09-13,33.68355562611959
256,2019-09-14,33.69606972167644
257,2019-09-15,33.319298059688336
258,2019-09-16,33.28776908624915
259,2019-09-17,31.0441046055676
260,2019-09-18,30.81109485284261
261,2019-09-19,30.93528655265456
262,2019-09-20,31.99194609626524
263,2019-09-21,32.930274335267896
264,2019-09-22,32.5840210684349
265,2019-09-23,32.93223662549249
266,2019-09-24,30.631362888172976
267,2019-09-25,30.444843427975645
268,2019-09-26,30.125762523765463
269,2019-09-27,31.873317058814752
270,2019-09-28,32.547434733019365
271,2019-09-29,32.37636781770609
272,2019-09-30,32.39395262506608
273,2019-10-01,33.65289073221173
274,2019-10-02,33.69689029412719
275,2019-10-03,33.27373483535069
276,2019-10-04,33.32446594656938
277,2019-10-05,33.17772972329412
278,2019-10-06,33.26561355985888
279,2019-10-07,33.21259680095625
280,2019-10-08,32.061669291107464
281,2019-10-09,32.546756361641314
282,2019-10-10,32.23594696792013
283,2019-10-11,32.95970761423147
284,2019-10-12,33.25346691102501
285,2019-10-13,33.27556163846923
286,2019-10-14,32.961460711996786
287,2019-10-15,32.57451055674596
288,2019-10-16,29.24401214587999
289,2019-10-17,29.67184270037088
290,2019-10-18,31.35622307519446
291,2019-10-19,29.73550132331623
292,2019-10-20,30.730397364652973
293,2019-10-21,29.45174991218744
294,2019-10-22,26.615091419340228
295,2019-10-23,28.71183709433915
296,2019-10-24,30.849422445180934
297,2019-10-25,30.940933091012216
298,2019-10-26,31.598785324960936
299,2019-10-27,32.14983129816958
300,2019-10-28,32.245848716730414
301,2019-10-29,30.688033544103643
302,2019-10-30,29.33550272925513
303,2019-10-31,30.053303821448942
304,2019-11-01,32.46628188099608
305,2019-11-02,32.386666420890336
306,2019-11-03,32.456320258477746
307,2019-11-04,32.90749557096318
308,2019-11-05,32.923482574839355
309,2019-11-06,32.68298371357473
310,2019-11-07,32.28912339052697
311,2019-11-08,31.594244715109912
312,2019-11-09,32.49125146710413
313,2019-11-10,32.827467441117584
314,2019-11-11,32.367021759920235
315,2019-11-12,31.95169903330141
316,2019-11-13,31.11950272531178
317,2019-11-14,30.299152863700016
318,2019-11-15,29.900871794315087
319,2019-11-16,31.635708090472647
320,2019-11-17,31.935763432915422
321,2019-11-18,31.965040295966748
322,2019-11-19,30.889546358145758
323,2019-11-20,30.780747202846708
324,2019-11-21,30.54541786661164
325,2019-11-22,30.570109992958454
326,2019-11-23,30.45895184980028
327,2019-11-24,30.54659414794788
328,2019-11-25,30.531740115411957
329,2019-11-26,30.405792867853133
330,2019-11-27,30.259000543477757
331,2019-11-28,30.78093021142586
332,2019-11-29,31.13135769571853
333,2019-11-30,30.63025578257259
334,2019-12-01,28.322318233770407
335,2019-12-02,28.527716840526864
336,2019-12-03,29.360832688891804
337,2019-12-04,29.643657135267244
338,2019-12-05,29.14976604709747
339,2019-12-06,29.06039884036993
340,2019-12-07,29.249443639105
341,2019-12-08,29.513035750007205
342,2019-12-09,29.95030191108249
343,2019-12-10,30.14785803693795
344,2019-12-11,30.3249142698729
345,2019-12-12,29.88355979717084
346,2019-12-13,30.44923283607037
347,2019-12-14,29.657522743572198
348,2019-12-15,29.871034475697392
349,2019-12-16,29.835289907517957
350,2019-12-17,29.78696712844758
351,2019-12-18,29.474824542232025
352,2019-12-19,29.502900526925792
353,2019-12-20,29.771388996488103
354,2019-12-21,29.39343691898432
355,2019-12-22,29.75491527042578
356,2019-12-23,29.379161620850237
357,2019-12-24,29.17201492842777
358,2019-12-25,30.236697549100704
359,2019-12-26,29.45428542734068
360,2019-12-27,30.018284128154495
361,2019-12-28,28.627125233497495
362,2019-12-29,28.376094734715704
363,2019-12-30,28.42919045535457
364,2019-12-31,28.79935075148067
365,2020-01-01,29.26737001656004
366,2020-01-02,28.63716824730486
367,2020-01-03,30.09947720658432
368,2020-01-04,28.863203330035443
369,2020-01-05,28.72892160155305
370,2020-01-06,28.46656531905297
371,2020-01-07,28.900470621753676
372,2020-01-08,29.5365186188951
373,2020-01-09,29.9725527766842
374,2020-01-10,29.331160281064736
375,2020-01-11,29.071052986333036
376,2020-01-12,28.99998828670201
377,2020-01-13,29.72704071041945
378,2020-01-14,29.69467170654084
379,2020-01-15,29.736187601318267
380,2020-01-16,30.03816617735092
381,2020-01-17,30.36237580244665
382,2020-01-18,29.957140986963967
383,2020-01-19,30.68910723135377
384,2020-01-20,31.00640757568148
385,2020-01-21,30.550687175676966
386,2020-01-22,30.6627597625642
387,2020-01-23,30.97189967203668
388,2020-01-24,31.26060194675818
389,2020-01-25,30.96716254318771
390,2020-01-26,31.78523667993486
391,2020-01-27,32.126149948756684
392,2020-01-28,31.911373290089657
393,2020-01-29,32.0123466233887
394,2020-01-30,32.24085730451645
395,2020-01-31,31.935272512346916
396,2020-02-01,30.983582979097847
397,2020-02-02,30.68846809426069
398,2020-02-03,31.191232483936663
399,2020-02-04,30.26106585158417
400,2020-02-05,31.69586689066888
401,2020-02-06,31.6392267018986
402,2020-02-07,31.4610953157914
403,2020-02-08,31.100143537294063
404,2020-02-09,29.48313814788817
405,2020-02-10,28.941789378992645
406,2020-02-11,30.39760165035372
407,2020-02-12,30.71656088602036
408,2020-02-13,31.812705488641047
409,2020-02-14,33.52587893202096
410,2020-02-15,33.24667550665336
411,2020-02-16,33.00520478808702
412,2020-02-17,32.499565717605215
413,2020-02-18,32.31879032494177
414,2020-02-19,31.8444180076624
415,2020-02-20,31.651181274541784
416,2020-02-21,31.828605316216997
417,2020-02-22,32.20787065043018
418,2020-02-23,32.30706246293708
419,2020-02-24,32.67771695664478
420,2020-02-25,32.91751480167592
421,2020-02-26,32.33322026592068
422,2020-02-27,32.228488002976775
423,2020-02-28,32.08252326471306
424,2020-02-29,32.35546260570032
425,2020-03-01,32.453243882323704
426,2020-03-02,32.70510282478495
427,2020-03-03,33.48186790204527
428,2020-03-04,33.650686940494204
429,2020-03-05,33.438458220879404
430,2020-03-06,32.6239587006222
431,2020-03-07,32.21982514854311
432,2020-03-08,32.913351275060165
433,2020-03-09,33.25016783984933
434,2020-03-10,33.9198555855243
435,2020-03-11,33.817073728271005
436,2020-03-12,34.305917131108075
437,2020-03-13,34.464063148197795
438,2020-03-14,34.11446062915425
439,2020-03-15,33.86722254298398
440,2020-03-16,34.30556300197531
441,2020-03-17,34.77950259240389
442,2020-03-18,35.4946637809646
443,2020-03-19,35.93317543995736
444,2020-03-20,34.671664537324524
445,2020-03-21,34.93945056466896
446,2020-03-22,34.98776685673996
447,2020-03-23,34.736704146759834
448,2020-03-24,34.96153692945082
449,2020-03-25,35.02777266239575
450,2020-03-26,35.68577169344007
451,2020-03-27,36.108556902577575
452,2020-03-28,36.61408647227485
453,2020-03-29,37.1661833552789
454,2020-03-30,36.65327742241341
455,2020-03-31,37.08031047526292
456,2020-04-01,37.45361439689907
457,2020-04-02,37.09332903476578
458,2020-04-03,36.48173300918628
459,2020-04-04,35.980986901403654
460,2020-04-05,36.69872242555902
461,2020-04-06,36.89809577484928
462,2020-04-07,36.16980368972101
463,2020-04-08,36.64479826366118
464,2020-04-09,33.86992141844062
465,2020-04-10,35.589139011311445
466,2020-04-11,36.1049819606073
467,2020-04-12,36.78459235524644
468,2020-04-13,37.3669484395122
469,2020-04-14,36.46476857033043
470,2020-04-15,36.62784999578233
471,2020-04-16,36.69210242613186
472,2020-04-17,36.86369744762661
473,2020-04-18,36.872866861782605
474,2020-04-19,36.5855152379209
475,2020-04-20,36.713423832286594
476,2020-04-21,36.778128875615984
477,2020-04-22,37.14414628296602
478,2020-04-23,37.37430000139984
479,2020-04-24,37.31596889399541
480,2020-04-25,37.17558290412587
481,2020-04-26,36.75595625622388
482,2020-04-27,35.54208335437931
483,2020-04-28,36.0333057715756
484,2020-04-29,35.52304484211186
485,2020-04-30,36.58935335125287
486,2020-05-01,37.51982707710946
487,2020-05-02,37.233965269538274
488,2020-05-03,37.774084609065184
489,2020-05-04,37.59902655904056
490,2020-05-05,37.64806758620044
491,2020-05-06,37.43597603289335
492,2020-05-07,37.43685476564727
493,2020-05-08,37.5965548534457
494,2020-05-09,37.92490401877557
495,2020-05-10,37.4128075152424
496,2020-05-11,36.93462533249465
497,2020-05-12,36.94295641561372
498,2020-05-13,36.93150823486567
499,2020-05-14,37.25660342490972
500,2020-05-15,37.648662119991066
501,2020-05-16,37.5655832620546
502,2020-05-17,37.82375417501879
503,2020-05-18,37.45466498642219
504,2020-05-19,38.361609471462586
505,2020-05-20,40.533319746528605
506,2020-05-21,41.44788490745038
507,2020-05-22,40.44012237080803
508,2020-05-23,39.36378936510924
509,2020-05-24,38.54702288601472
510,2020-05-25,38.19143630734619
511,2020-05-26,38.2266842440465
512,2020-05-27,38.49209616946624
513,2020-05-28,38.75795891420632
514,2020-05-29,39.02470113613135
515,2020-05-30,37.723435652085165
516,2020-05-31,37.693806450664106
517,2020-06-01,36.5811164692412
518,2020-06-02,36.19999479234503
519,2020-06-03,36.05265757995159
520,2020-06-04,36.61587284218004
521,2020-06-05,37.08162100579924
522,2020-06-06,38.362826970538265
523,2020-06-07,37.93059204141864
524,2020-06-08,37.77275550972534
525,2020-06-09,37.137053953350325
526,2020-06-10,34.85063143029082
527,2020-06-11,30.62621664565701
528,2020-06-12,30.92482407314533
529,2020-06-13,34.92409685649187
530,2020-06-14,36.06506329794004
531,2020-06-15,35.97602005378886
532,2020-06-16,34.464417713260886
533,2020-06-17,34.173131521126955
534,2020-06-18,33.76381080929355
535,2020-06-19,36.05987703157439
536,2020-06-20,36.38112077428148
537,2020-06-21,33.64384245721066
538,2020-06-22,35.689109545565216
539,2020-06-23,36.04772004572668
540,2020-06-24,35.79336875055445
541,2020-06-25,34.901418864401144
542,2020-06-26,34.34236110111525
543,2020-06-27,35.05936895947107
544,2020-06-28,34.34573058093853
545,2020-06-29,34.52440916725817
546,2020-06-30,34.379832101480545
547,2020-07-01,33.47686171149474
548,2020-07-02,33.44015962853683
549,2020-07-03,33.52148592669936
550,2020-07-04,31.443583188476392
551,2020-07-05,30.616978985934857
552,2020-07-06,30.77980230757532
553,2020-07-07,34.90369107744106
554,2020-07-08,34.5257385424426
555,2020-07-09,33.33724905359702
556,2020-07-10,32.362035471369
557,2020-07-11,33.67387382027904
558,2020-07-12,34.0547754612353
559,2020-07-13,33.10945333216748
560,2020-07-14,31.089861292723526
561,2020-07-15,28.90168152429171
562,2020-07-16,30.792758250727804
563,2020-07-17,32.6129065626289
564,2020-07-18,33.06553615835024
565,2020-07-19,32.97576878943725
566,2020-07-20,33.22281489116064
567,2020-07-21,33.4582663052424
568,2020-07-22,33.56652474284242
569,2020-07-23,30.57178977312752
570,2020-07-24,32.00207813726837
571,2020-07-25,33.05443036203343
572,2020-07-26,34.21331396892805
573,2020-07-27,34.63927639625199
574,2020-07-28,34.42232195906424
575,2020-07-29,32.61264036555924
576,2020-07-30,33.74659963222805
577,2020-07-31,33.453124973997106
578,2020-08-01,32.67438893580496
579,2020-08-02,33.88051859090441
580,2020-08-03,32.0838845579812
581,2020-08-04,30.492963103158928
582,2020-08-05,30.447042874370247
583,2020-08-06,32.9638316359479
584,2020-08-07,33.66672333773858
585,2020-08-08,34.390288102177635
586,2020-08-09,31.40477588475668
587,2020-08-10,30.452360871783984
588,2020-08-11,32.8335762632029
589,2020-08-12,29.902631747884456
590,2020-08-13,29.176381479825697
591,2020-08-14,28.416583216515495
592,2020-08-15,27.40384847100653
593,2020-08-16,28.808220276356924
594,2020-08-17,31.31666996417506
595,2020-08-18,32.823133177493524
596,2020-08-19,31.039829284059863
597,2020-08-20,29.262296721996545
598,2020-08-21,32.24599907775128
599,2020-08-22,32.176223069413574
600,2020-08-23,31.78171016708893
601,2020-08-24,32.54928398086096
602,2020-08-25,33.135733648720304
603,2020-08-26,31.725981715417912
604,2020-08-27,31.786022226945505
605,2020-08-28,33.2331300580529
606,2020-08-29,33.98429773684229
607,2020-08-30,34.61704478718338
608,2020-08-31,34.531657923496674
609,2020-09-01,33.79594559548655
610,2020-09-02,32.20584528350437
611,2020-09-03,33.11444314269728
612,2020-09-04,33.352927974949765
613,2020-09-05,33.89973056703496
614,2020-09-06,34.385116404275834
615,2020-09-07,34.45632680687429
616,2020-09-08,34.43455485563624
617,2020-09-09,34.36012249474607
618,2020-09-10,33.94430269883388
619,2020-09-11,32.3832766284979
620,2020-09-12,31.740044250716917
621,2020-09-13,29.568994410130948
622,2020-09-14,29.90655056166152
623,2020-09-15,31.35680184975994
624,2020-09-16,32.00066686277702
625,2020-09-17,32.81859635629208
626,2020-09-18,33.06730718273061
627,2020-09-19,30.71267513877048
628,2020-09-20,30.262025637810453
629,2020-09-21,30.271094541429235
630,2020-09-22,31.72490484258789
631,2020-09-23,33.02735874616936
632,2020-09-24,33.81162721213324
633,2020-09-25,33.18228809530956
634,2020-09-26,28.268252772004622
635,2020-09-27,31.304427485698564
636,2020-09-28,33.41508745902501
637,2020-09-29,32.36254296302796
638,2020-09-30,29.791988202378963
639,2020-10-01,30.89550640964928
640,2020-10-02,32.48991878972971
641,2020-10-03,32.738079345471185
642,2020-10-04,30.854854581857104
643,2020-10-05,32.44128121622868
644,2020-10-06,33.19984479928976
645,2020-10-07,32.42700932651689
646,2020-10-08,32.73323619786438
647,2020-10-09,33.302966820773825
648,2020-10-10,31.259210510065216
649,2020-10-11,28.4025365627701
650,2020-10-12,29.08514029064777
651,2020-10-13,30.059758902475107
652,2020-10-14,31.281953031331547
653,2020-10-15,31.651382951593263
654,2020-10-16,32.19157418283893
655,2020-10-17,32.031107135630315
656,2020-10-18,32.11666231056862
657,2020-10-19,32.586974165873464
658,2020-10-20,30.44347655121437
659,2020-10-21,29.8594737332128
660,2020-10-22,31.893555955270955
661,2020-10-23,32.9004993552902
662,2020-10-24,33.12213059529796
663,2020-10-25,33.09178517890183
664,2020-10-26,32.868993934932575
665,2020-10-27,32.594800170683335
666,2020-10-28,31.929434358149383
667,2020-10-29,31.1015006443084
668,2020-10-30,32.76701970818839
669,2020-10-31,33.14156162560847
670,2020-11-01,33.66912840137368
671,2020-11-02,33.55593065507343
672,2020-11-03,33.09666725331145
673,2020-11-04,32.449436028118974
674,2020-11-05,32.33270943122835
675,2020-11-06,31.948328055474697
676,2020-11-07,31.41025525365192
677,2020-11-08,31.26781300084576
678,2020-11-09,30.95391624656017
679,2020-11-10,30.767672338512934
680,2020-11-11,29.40392819229367
681,2020-11-12,28.398572256646656
682,2020-11-13,30.66979713979957
683,2020-11-14,31.76410462416284
684,2020-11-15,29.77885518467061
685,2020-11-16,29.252335456009103
686,2020-11-17,30.887079025715256
687,2020-11-18,31.50018598889126
688,2020-11-19,31.903726082168035
689,2020-11-20,31.659616963248617
690,2020-11-21,32.22805501377751
691,2020-11-22,31.76395240894452
692,2020-11-23,30.00873314684636
693,2020-11-24,29.624181351780926
694,2020-11-25,27.73113303169865
695,2020-11-26,23.54810875155692
696,2020-11-27,24.264324252627063
697,2020-11-28,27.139834677407087
698,2020-11-29,28.904345032150875
699,2020-11-30,30.08699436799464
700,2020-12-01,29.348390248346075
701,2020-12-02,29.048396225780444
702,2020-12-03,28.273085057475026
703,2020-12-04,29.4031152215767
704,2020-12-05,29.47599886699307
705,2020-12-06,29.48194091666954
706,2020-12-07,29.821562030223976
707,2020-12-08,29.938978837525887
708,2020-12-09,30.159375018636588
709,2020-12-10,30.149910210578696
710,2020-12-11,29.965595787141226
711,2020-12-12,29.74062090446231
712,2020-12-13,30.08479339047049
713,2020-12-14,29.933822329533
714,2020-12-15,29.57034042558686
715,2020-12-16,29.375455239867367
716,2020-12-17,29.868440620043216
717,2020-12-18,29.76616890943597
718,2020-12-19,29.153445779571207
719,2020-12-20,28.938582274120414
720,2020-12-21,28.749512050604324
721,2020-12-22,28.60856663492424
722,2020-12-23,28.70645708573841
723,2020-12-24,28.636980192604703
724,2020-12-25,28.930486836549225
725,2020-12-26,28.907560045323255
726,2020-12-27,29.05546981673225
727,2020-12-28,29.505650608078035
728,2020-12-29,29.26126436447891
729,2020-12-30,29.13044069143693
730,2020-12-31,29.002064338095803
731,2021-01-01,28.68621145191165
732,2021-01-02,28.266453054941195
733,2021-01-03,28.83129710639712
734,2021-01-04,29.28571851791923
735,2021-01-05,28.9279565295169
736,2021-01-06,28.55264543514064
737,2021-01-07,29.24108036289269
738,2021-01-08,30.050519168349396
739,2021-01-09,29.953143411603197
740,2021-01-10,30.733005709938386
741,2021-01-11,30.270147135755373
742,2021-01-12,30.30970708627093
743,2021-01-13,30.13773322467853
744,2021-01-14,30.00643031842265
745,2021-01-15,30.25478996758389
746,2021-01-16,30.41719521825864
747,2021-01-17,29.98839580335231
748,2021-01-18,29.607802589874503
749,2021-01-19,30.355846493998552
750,2021-01-20,31.20630181576649
751,2021-01-21,32.15090428190061
752,2021-01-22,31.216038535939614
753,2021-01-23,31.09007037580589
754,2021-01-24,31.52254806000098
755,2021-01-25,31.60782792147155
756,2021-01-26,31.494430730438733
757,2021-01-27,30.861409162167124
758,2021-01-28,30.552823682221604
759,2021-01-29,30.898600853247228
760,2021-01-30,30.99102376917692
761,2021-01-31,30.92316127675449
762,2021-02-01,30.426147364009537
763,2021-02-02,30.394904639524743
764,2021-02-03,30.650074537153078
765,2021-02-04,30.570544511250034
766,2021-02-05,30.9058096469808
767,2021-02-06,31.142377471748603
768,2021-02-07,30.885167160984714
769,2021-02-08,30.3325401481992
770,2021-02-09,30.601893329248792
771,2021-02-10,31.11419303142433
772,2021-02-11,30.854576602338696
773,2021-02-12,31.02435232105127
774,2021-02-13,31.068430269129824
775,2021-02-14,31.724386182837307
776,2021-02-15,32.29057487858025
777,2021-02-16,32.23455940611599
778,2021-02-17,31.774262374583955
779,2021-02-18,31.210486677887552
780,2021-02-19,29.42910287870288
781,2021-02-20,29.07471688561009
782,2021-02-21,29.571361895054967
783,2021-02-22,31.973044033849035
784,2021-02-23,32.56901168146481
785,2021-02-24,33.17394869151722
786,2021-02-25,33.84264179819792
787,2021-02-26,34.820772133227
788,2021-02-27,34.75289985249871
789,2021-02-28,34.40647571637683
790,2021-03-01,34.224035824474925
791,2021-03-02,34.34125937046452
792,2021-03-03,34.87284230541505
793,2021-03-04,34.24879020252257
794,2021-03-05,34.545679206487904
795,2021-03-06,34.76992040293328
796,2021-03-07,34.402458825871335
797,2021-03-08,33.93722636587108
798,2021-03-09,33.76667692508187
799,2021-03-10,34.19990668829153
800,2021-03-11,34.154077918905855
801,2021-03-12,34.3820907870434
802,2021-03-13,34.55469882757372
803,2021-03-14,34.53193931189727
804,2021-03-15,34.777766513995644
805,2021-03-16,34.6012460492295
806,2021-03-17,34.84847489327855
807,2021-03-18,34.562565748205984
808,2021-03-19,34.56348137406336
809,2021-03-20,35.17359570613018
810,2021-03-21,35.575493093880475
811,2021-03-22,35.66877616058513
812,2021-03-23,35.90693320600462
813,2021-03-24,36.248082075045
814,2021-03-25,36.09934657984448
815,2021-03-26,36.576824221996034
816,2021-03-27,35.77456593688146
817,2021-03-28,35.77119465983045
818,2021-03-29,36.15079366786622
819,2021-03-30,37.58829720596306
820,2021-03-31,39.09573330487266
821,2021-04-01,38.950990318475085
